1,429,1261,381,355,124,-1,-1,-1
1,523,593,341,385,141,-1,-1,-1
1,524,143,227,169,68,-1,-1,-1
2,429,1214,381,356,124,-1,-1,-1
2,523,533,343,378,144,-1,-1,-1
2,524,125,228,162,67,-1,-1,-1
3,429,1176,382,359,124,-1,-1,-1
3,523,487,345,373,146,-1,-1,-1
3,524,113,229,154,67,-1,-1,-1
4,429,1122,384,362,124,-1,-1,-1
4,510,782,289,100,95,-1,-1,-1
4,523,418,350,362,148,-1,-1,-1
4,524,90,230,148,68,-1,-1,-1
5,429,1069,386,365,124,-1,-1,-1
5,510,783,289,99,95,-1,-1,-1
5,523,347,356,354,147,-1,-1,-1
5,524,80,230,143,68,-1,-1,-1
6,429,1012,388,366,125,-1,-1,-1
6,510,783,289,99,95,-1,-1,-1
6,523,268,362,347,146,-1,-1,-1
6,524,71,230,143,69,-1,-1,-1
7,429,953,390,369,127,-1,-1,-1
7,430,1672,296,241,150,-1,-1,-1
7,510,783,289,100,96,-1,-1,-1
7,523,188,366,342,144,-1,-1,-1
8,429,888,394,370,127,-1,-1,-1
8,430,1627,298,287,148,-1,-1,-1
8,510,783,288,100,96,-1,-1,-1
8,523,117,371,329,142,-1,-1,-1
9,429,821,398,370,127,-1,-1,-1
9,430,1589,298,317,145,-1,-1,-1
9,510,783,288,100,96,-1,-1,-1
9,523,66,377,296,139,-1,-1,-1
10,429,752,402,368,129,-1,-1,-1
10,430,1537,300,347,143,-1,-1,-1
10,510,782,288,101,96,-1,-1,-1
10,523,38,383,240,138,-1,-1,-1
11,429,681,403,366,130,-1,-1,-1
11,430,1480,302,363,141,-1,-1,-1
11,510,782,288,102,96,-1,-1,-1
11,523,28,386,206,137,-1,-1,-1
12,429,611,405,366,132,-1,-1,-1
12,430,1415,305,376,140,-1,-1,-1
12,510,782,288,102,96,-1,-1,-1
12,523,25,387,181,138,-1,-1,-1
13,429,541,408,367,132,-1,-1,-1
13,430,1345,307,385,141,-1,-1,-1
13,510,781,289,103,95,-1,-1,-1
14,429,470,412,367,132,-1,-1,-1
14,430,1273,310,392,142,-1,-1,-1
14,510,781,289,103,95,-1,-1,-1
15,429,398,418,361,131,-1,-1,-1
15,430,1198,311,399,144,-1,-1,-1
15,510,781,289,103,95,-1,-1,-1
16,429,327,424,355,130,-1,-1,-1
16,430,1123,313,402,146,-1,-1,-1
16,510,781,289,103,95,-1,-1,-1
17,429,256,430,349,129,-1,-1,-1
17,430,1044,315,408,149,-1,-1,-1
17,510,781,289,103,96,-1,-1,-1
18,429,185,435,345,129,-1,-1,-1
18,430,964,319,411,149,-1,-1,-1
18,510,782,289,102,96,-1,-1,-1
