103,170,537,1111,193,142,-1,-1,-1
104,170,545,1117,203,144,-1,-1,-1
105,170,551,1120,212,146,-1,-1,-1
106,170,563,1125,221,150,-1,-1,-1
107,170,574,1128,231,157,-1,-1,-1
108,170,589,1131,243,167,-1,-1,-1
109,170,609,1134,257,180,-1,-1,-1
110,170,629,1138,268,190,-1,-1,-1
111,170,654,1143,279,202,-1,-1,-1
112,170,678,1149,291,214,-1,-1,-1
113,170,706,1156,312,229,-1,-1,-1
114,170,739,1162,336,247,-1,-1,-1
115,170,772,1169,369,267,-1,-1,-1
116,170,807,1176,411,294,-1,-1,-1
117,170,850,1191,466,322,-1,-1,-1
118,170,904,1206,526,360,-1,-1,-1
119,170,973,1224,600,401,-1,-1,-1
120,170,1047,1242,695,457,-1,-1,-1
121,170,1128,1260,836,512,-1,-1,-1
122,170,1169,1271,910,544,-1,-1,-1
123,170,1198,1277,976,558,-1,-1,-1
283,91,1079,1202,340,443,-1,-1,-1
284,91,1092,1184,321,414,-1,-1,-1
285,91,1097,1172,309,392,-1,-1,-1
286,91,1098,1153,298,364,-1,-1,-1
287,91,1092,1136,293,340,-1,-1,-1
288,91,1081,1117,293,320,-1,-1,-1
289,91,1068,1100,290,301,-1,-1,-1
290,91,1055,1088,284,283,-1,-1,-1
291,91,1041,1076,276,265,-1,-1,-1
292,91,1027,1065,273,248,-1,-1,-1
293,91,1009,1054,269,233,-1,-1,-1
294,91,992,1046,263,219,-1,-1,-1
295,91,975,1040,256,207,-1,-1,-1
296,91,958,1034,250,196,-1,-1,-1
297,91,941,1030,245,187,-1,-1,-1
298,91,922,1026,243,179,-1,-1,-1
299,91,904,1023,242,172,-1,-1,-1
300,91,884,1021,244,166,-1,-1,-1
301,91,866,1021,240,161,-1,-1,-1
302,91,846,1021,235,155,-1,-1,-1
303,91,828,1021,228,150,-1,-1,-1
304,91,808,1020,222,146,-1,-1,-1
305,91,791,1020,216,144,-1,-1,-1
306,91,774,1019,207,142,-1,-1,-1
307,91,758,1019,202,139,-1,-1,-1
308,91,742,1019,194,134,-1,-1,-1
309,91,725,1019,187,128,-1,-1,-1
310,91,711,1019,180,124,-1,-1,-1
311,91,697,1018,173,120,-1,-1,-1
312,91,683,1018,170,117,-1,-1,-1
313,91,669,1018,167,115,-1,-1,-1
314,91,656,1018,166,113,-1,-1,-1
315,91,645,1018,162,111,-1,-1,-1
316,91,632,1019,163,108,-1,-1,-1
317,91,619,1021,163,105,-1,-1,-1
318,91,608,1021,161,103,-1,-1,-1
319,91,599,1020,156,102,-1,-1,-1
320,91,594,1019,153,102,-1,-1,-1
321,91,590,1019,152,102,-1,-1,-1
391,6,430,1062,220,160,-1,-1,-1
392,6,434,1063,211,160,-1,-1,-1
393,6,439,1064,209,162,-1,-1,-1
394,6,442,1065,208,164,-1,-1,-1
395,6,445,1065,209,167,-1,-1,-1
396,6,450,1067,210,169,-1,-1,-1
397,6,456,1068,212,173,-1,-1,-1
398,6,464,1069,215,177,-1,-1,-1
399,6,473,1069,218,182,-1,-1,-1
400,6,481,1070,222,187,-1,-1,-1
401,6,487,1069,228,193,-1,-1,-1
402,6,492,1069,234,199,-1,-1,-1
403,6,498,1070,241,203,-1,-1,-1
404,6,506,1072,251,208,-1,-1,-1
405,6,510,1071,269,215,-1,-1,-1
406,6,517,1072,281,223,-1,-1,-1
407,6,525,1072,287,231,-1,-1,-1
408,6,540,1074,283,235,-1,-1,-1
409,6,551,1075,292,241,-1,-1,-1
410,6,559,1076,308,247,-1,-1,-1
411,6,566,1077,326,256,-1,-1,-1
412,6,574,1077,342,266,-1,-1,-1
413,6,586,1079,353,275,-1,-1,-1
414,6,602,1082,362,284,-1,-1,-1
415,6,621,1083,373,297,-1,-1,-1
416,6,648,1086,383,309,-1,-1,-1
417,6,669,1085,405,327,-1,-1,-1
418,6,694,1088,423,339,-1,-1,-1
419,6,709,1088,458,360,-1,-1,-1
420,6,732,1092,495,376,-1,-1,-1
421,6,756,1094,535,399,-1,-1,-1
422,6,791,1098,568,422,-1,-1,-1
423,6,829,1101,606,450,-1,-1,-1
424,6,861,1105,666,482,-1,-1,-1
425,6,887,1106,750,527,-1,-1,-1
426,6,918,1106,848,578,-1,-1,-1
427,6,969,1100,942,645,-1,-1,-1
428,6,1036,1101,1052,700,-1,-1,-1
429,6,1073,1100,1106,732,-1,-1,-1
430,6,1099,1105,1157,741,-1,-1,-1
508,8,480,1101,201,134,-1,-1,-1
509,8,488,1104,190,134,-1,-1,-1
510,8,492,1107,190,135,-1,-1,-1
511,8,501,1110,188,138,-1,-1,-1
512,8,512,1112,194,145,-1,-1,-1
513,8,526,1115,201,151,-1,-1,-1
514,8,539,1122,211,155,-1,-1,-1
515,8,554,1130,221,157,-1,-1,-1
516,8,570,1136,230,163,-1,-1,-1
517,8,590,1140,239,173,-1,-1,-1
518,8,612,1142,248,184,-1,-1,-1
519,8,638,1144,258,197,-1,-1,-1
520,8,665,1149,275,210,-1,-1,-1
521,8,694,1158,297,223,-1,-1,-1
522,8,729,1168,320,241,-1,-1,-1
523,8,764,1177,353,262,-1,-1,-1
524,8,805,1183,393,291,-1,-1,-1
525,8,850,1195,444,319,-1,-1,-1
526,8,911,1210,501,355,-1,-1,-1
527,8,984,1228,571,396,-1,-1,-1
528,8,1070,1249,673,455,-1,-1,-1
529,8,1114,1258,726,483,-1,-1,-1
530,8,1145,1267,777,508,-1,-1,-1
601,172,46,1180,643,410,-1,-1,-1
602,172,62,1178,631,397,-1,-1,-1
603,172,74,1178,626,388,-1,-1,-1
604,172,83,1174,628,384,-1,-1,-1
605,172,95,1163,630,387,-1,-1,-1
606,172,108,1145,630,394,-1,-1,-1
607,172,125,1129,625,391,-1,-1,-1
608,172,143,1121,618,383,-1,-1,-1
609,172,160,1117,614,375,-1,-1,-1
610,172,186,1115,603,365,-1,-1,-1
611,172,201,1106,598,359,-1,-1,-1
612,172,218,1096,593,348,-1,-1,-1
613,172,239,1089,582,341,-1,-1,-1
614,172,275,1085,561,331,-1,-1,-1
615,172,312,1083,524,323,-1,-1,-1
616,172,345,1079,495,315,-1,-1,-1
617,172,367,1075,461,307,-1,-1,-1
618,172,387,1071,442,298,-1,-1,-1
619,172,402,1066,419,287,-1,-1,-1
620,172,422,1057,402,284,-1,-1,-1
621,172,442,1049,388,281,-1,-1,-1
622,172,461,1041,378,279,-1,-1,-1
623,172,478,1034,367,274,-1,-1,-1
624,172,499,1027,344,266,-1,-1,-1
625,172,518,1020,319,260,-1,-1,-1
626,172,535,1015,295,252,-1,-1,-1
627,172,549,1008,286,252,-1,-1,-1
628,172,562,1001,277,247,-1,-1,-1
629,172,574,994,266,243,-1,-1,-1
630,172,587,989,251,235,-1,-1,-1
631,172,601,986,240,228,-1,-1,-1
632,172,611,981,232,219,-1,-1,-1
633,172,618,975,224,210,-1,-1,-1
634,172,624,966,215,203,-1,-1,-1
635,172,630,962,209,196,-1,-1,-1
636,172,635,960,205,191,-1,-1,-1
637,172,639,958,204,187,-1,-1,-1
638,172,640,958,206,183,-1,-1,-1
639,172,636,957,212,178,-1,-1,-1
640,172,627,958,218,173,-1,-1,-1
641,172,617,959,225,168,-1,-1,-1
642,172,605,960,232,163,-1,-1,-1
643,172,593,961,240,159,-1,-1,-1
644,172,580,962,248,154,-1,-1,-1
645,172,567,963,256,149,-1,-1,-1
646,172,562,963,256,144,-1,-1,-1
647,172,559,964,255,141,-1,-1,-1
648,172,558,964,247,138,-1,-1,-1
649,172,553,966,250,136,-1,-1,-1
650,172,551,967,249,133,-1,-1,-1
651,172,550,968,252,130,-1,-1,-1
652,172,551,968,248,127,-1,-1,-1
653,172,552,968,244,125,-1,-1,-1
654,172,554,968,238,122,-1,-1,-1
655,172,556,967,231,120,-1,-1,-1
656,172,558,967,224,117,-1,-1,-1
657,172,561,967,217,115,-1,-1,-1
658,172,563,966,210,112,-1,-1,-1
659,172,566,966,203,110,-1,-1,-1
660,172,568,966,196,107,-1,-1,-1
661,172,570,965,189,105,-1,-1,-1
662,172,573,965,182,102,-1,-1,-1
663,172,575,964,175,100,-1,-1,-1
664,172,578,964,167,97,-1,-1,-1
665,172,580,964,160,95,-1,-1,-1
666,172,583,963,153,93,-1,-1,-1
667,172,585,963,146,90,-1,-1,-1
668,172,588,963,139,88,-1,-1,-1
669,172,590,962,132,85,-1,-1,-1
670,172,593,962,124,83,-1,-1,-1
671,172,595,961,117,80,-1,-1,-1
672,172,597,961,112,78,-1,-1,-1
673,172,598,962,108,76,-1,-1,-1
674,172,598,962,107,75,-1,-1,-1
675,172,599,962,105,75,-1,-1,-1
676,172,599,961,104,75,-1,-1,-1
677,172,599,961,102,75,-1,-1,-1
678,172,599,960,103,75,-1,-1,-1
679,172,598,961,104,75,-1,-1,-1
680,172,598,962,104,74,-1,-1,-1
681,172,598,963,103,73,-1,-1,-1
682,172,598,963,102,73,-1,-1,-1
683,172,598,962,101,73,-1,-1,-1
684,172,598,962,101,74,-1,-1,-1
685,172,597,962,101,74,-1,-1,-1
686,172,597,963,102,73,-1,-1,-1
687,172,597,964,103,72,-1,-1,-1
688,172,598,965,103,71,-1,-1,-1
689,172,597,966,103,71,-1,-1,-1
690,172,597,965,102,71,-1,-1,-1
691,172,597,963,102,72,-1,-1,-1
692,172,597,963,102,73,-1,-1,-1
693,172,597,963,102,73,-1,-1,-1
694,172,597,964,103,72,-1,-1,-1
695,172,598,965,102,71,-1,-1,-1
696,172,598,965,102,71,-1,-1,-1
697,172,598,964,102,72,-1,-1,-1
698,172,597,963,103,73,-1,-1,-1
699,172,597,962,102,73,-1,-1,-1
700,172,597,963,103,73,-1,-1,-1
701,172,598,964,102,72,-1,-1,-1
702,172,599,965,102,71,-1,-1,-1
703,172,599,965,102,71,-1,-1,-1
704,172,599,965,102,71,-1,-1,-1
769,173,577,1601,973,300,-1,-1,-1
770,173,596,1561,954,340,-1,-1,-1
771,173,609,1531,938,370,-1,-1,-1
772,173,639,1488,895,417,-1,-1,-1
773,173,688,1443,876,465,-1,-1,-1
774,173,751,1394,828,517,-1,-1,-1
775,173,818,1346,800,560,-1,-1,-1
776,173,873,1299,719,587,-1,-1,-1
777,173,924,1261,642,583,-1,-1,-1
778,173,963,1230,543,556,-1,-1,-1
779,173,1004,1201,477,523,-1,-1,-1
780,173,1037,1170,424,493,-1,-1,-1
781,173,1062,1140,390,466,-1,-1,-1
782,173,1079,1115,364,436,-1,-1,-1
783,173,1091,1096,348,404,-1,-1,-1
784,173,1098,1078,336,376,-1,-1,-1
785,173,1102,1060,325,353,-1,-1,-1
786,173,1097,1043,318,331,-1,-1,-1
787,173,1089,1029,313,314,-1,-1,-1
788,173,1077,1017,312,296,-1,-1,-1
789,173,1067,1008,303,279,-1,-1,-1
790,173,1054,999,295,263,-1,-1,-1
791,173,1040,991,288,249,-1,-1,-1
792,173,1026,983,282,239,-1,-1,-1
793,173,1013,978,276,229,-1,-1,-1
794,97,564,1541,967,361,-1,-1,-1
794,173,997,975,268,220,-1,-1,-1
795,97,590,1493,941,411,-1,-1,-1
795,173,980,972,263,211,-1,-1,-1
796,97,638,1459,906,449,-1,-1,-1
796,173,965,969,256,203,-1,-1,-1
797,97,715,1411,840,502,-1,-1,-1
797,173,947,966,251,196,-1,-1,-1
798,97,787,1361,773,551,-1,-1,-1
798,173,932,964,242,189,-1,-1,-1
799,97,847,1311,697,581,-1,-1,-1
799,173,915,964,237,182,-1,-1,-1
800,97,905,1265,619,590,-1,-1,-1
800,173,900,962,230,177,-1,-1,-1
801,97,958,1231,556,570,-1,-1,-1
801,173,883,961,225,175,-1,-1,-1
802,97,1002,1199,506,543,-1,-1,-1
802,173,865,959,220,175,-1,-1,-1
803,97,1038,1170,464,507,-1,-1,-1
803,173,846,958,216,172,-1,-1,-1
804,97,1068,1143,424,471,-1,-1,-1
804,173,828,957,212,170,-1,-1,-1
805,97,1094,1119,393,441,-1,-1,-1
805,173,811,958,207,166,-1,-1,-1
806,97,1110,1098,371,416,-1,-1,-1
806,173,800,959,201,163,-1,-1,-1
807,97,1117,1082,357,391,-1,-1,-1
807,173,788,959,196,161,-1,-1,-1
808,97,1117,1066,344,365,-1,-1,-1
808,173,774,961,193,159,-1,-1,-1
809,97,1110,1054,338,340,-1,-1,-1
809,173,756,967,187,152,-1,-1,-1
810,97,1099,1040,331,320,-1,-1,-1
810,173,737,974,182,145,-1,-1,-1
811,97,1085,1029,328,304,-1,-1,-1
811,173,721,979,176,138,-1,-1,-1
812,97,1070,1019,323,289,-1,-1,-1
812,173,707,980,181,136,-1,-1,-1
813,97,1055,1012,314,271,-1,-1,-1
813,173,695,980,187,136,-1,-1,-1
814,97,1038,1006,308,255,-1,-1,-1
814,173,680,980,198,136,-1,-1,-1
815,97,1019,1001,302,241,-1,-1,-1
815,173,666,980,203,134,-1,-1,-1
816,97,998,995,299,233,-1,-1,-1
816,173,651,979,207,131,-1,-1,-1
817,97,977,990,295,223,-1,-1,-1
817,173,641,979,205,130,-1,-1,-1
818,97,958,987,291,216,-1,-1,-1
818,173,631,979,202,128,-1,-1,-1
819,97,938,984,286,210,-1,-1,-1
819,173,622,979,197,127,-1,-1,-1
820,97,920,981,280,206,-1,-1,-1
820,173,613,979,192,126,-1,-1,-1
821,97,901,980,272,199,-1,-1,-1
821,173,604,979,186,125,-1,-1,-1
822,97,885,981,263,193,-1,-1,-1
822,173,596,979,181,124,-1,-1,-1
823,97,868,981,255,188,-1,-1,-1
823,173,588,979,175,123,-1,-1,-1
824,97,850,981,247,185,-1,-1,-1
824,173,579,979,169,122,-1,-1,-1
825,97,831,982,242,180,-1,-1,-1
825,173,571,979,163,121,-1,-1,-1
826,97,815,981,237,177,-1,-1,-1
826,173,563,979,156,120,-1,-1,-1
827,97,800,982,228,173,-1,-1,-1
827,173,554,979,150,119,-1,-1,-1
828,97,787,983,219,170,-1,-1,-1
828,173,546,979,144,118,-1,-1,-1
829,97,774,985,211,165,-1,-1,-1
829,173,538,979,138,118,-1,-1,-1
830,97,759,988,208,161,-1,-1,-1
830,173,530,979,132,117,-1,-1,-1
831,97,745,993,208,158,-1,-1,-1
831,173,522,979,126,116,-1,-1,-1
832,97,730,995,203,153,-1,-1,-1
832,173,515,980,122,115,-1,-1,-1
833,97,717,997,198,149,-1,-1,-1
833,173,510,981,120,114,-1,-1,-1
