1,269,346,624,573,420,-1,-1,-1
1,270,990,265,141,108,-1,-1,-1
1,272,1161,157,46,51,-1,-1,-1
2,269,333,629,585,426,-1,-1,-1
2,270,989,265,142,110,-1,-1,-1
2,272,1161,157,46,52,-1,-1,-1
3,269,332,630,586,428,-1,-1,-1
3,270,989,265,142,112,-1,-1,-1
3,272,1161,157,46,52,-1,-1,-1
4,269,326,633,590,430,-1,-1,-1
4,270,988,265,143,115,-1,-1,-1
4,272,1161,157,47,52,-1,-1,-1
5,270,987,265,144,117,-1,-1,-1
5,272,1161,158,47,52,-1,-1,-1
6,270,985,265,145,119,-1,-1,-1
6,272,1160,159,48,52,-1,-1,-1
7,269,249,667,620,404,-1,-1,-1
7,270,983,265,146,121,-1,-1,-1
7,272,1160,160,48,53,-1,-1,-1
8,269,234,674,630,397,-1,-1,-1
8,270,981,264,147,123,-1,-1,-1
8,272,1160,160,48,53,-1,-1,-1
9,269,221,679,639,392,-1,-1,-1
9,270,980,264,149,124,-1,-1,-1
9,272,1160,161,47,53,-1,-1,-1
10,269,198,685,651,387,-1,-1,-1
10,270,978,265,151,125,-1,-1,-1
10,272,1160,162,47,53,-1,-1,-1
11,269,171,690,664,382,-1,-1,-1
11,270,976,265,152,126,-1,-1,-1
11,272,1160,163,47,53,-1,-1,-1
12,269,140,697,680,375,-1,-1,-1
12,270,975,265,154,128,-1,-1,-1
12,272,1160,164,47,53,-1,-1,-1
13,269,113,705,696,368,-1,-1,-1
13,270,973,266,155,130,-1,-1,-1
13,272,1160,165,47,53,-1,-1,-1
14,269,84,714,713,357,-1,-1,-1
14,270,971,267,157,132,-1,-1,-1
14,272,1160,166,47,53,-1,-1,-1
15,269,59,724,724,349,-1,-1,-1
15,270,969,268,159,133,-1,-1,-1
15,272,1160,167,47,54,-1,-1,-1
16,269,35,734,735,339,-1,-1,-1
16,270,967,269,160,135,-1,-1,-1
16,272,1160,167,47,55,-1,-1,-1
17,269,24,740,739,334,-1,-1,-1
17,270,965,270,162,136,-1,-1,-1
17,272,1160,168,47,55,-1,-1,-1
18,269,19,745,742,330,-1,-1,-1
18,270,964,272,162,136,-1,-1,-1
18,272,1160,168,47,56,-1,-1,-1
19,270,961,274,164,136,-1,-1,-1
19,272,1160,170,47,56,-1,-1,-1
20,270,958,277,166,135,-1,-1,-1
20,272,1159,171,47,55,-1,-1,-1
21,270,955,278,169,136,-1,-1,-1
21,272,1159,172,47,55,-1,-1,-1
22,270,952,280,172,137,-1,-1,-1
22,272,1159,173,48,56,-1,-1,-1
23,270,949,280,176,139,-1,-1,-1
23,272,1159,174,47,56,-1,-1,-1
24,270,945,280,180,142,-1,-1,-1
24,272,1159,174,48,57,-1,-1,-1
25,270,942,281,183,144,-1,-1,-1
25,272,1159,174,48,57,-1,-1,-1
26,270,940,281,185,147,-1,-1,-1
26,271,1827,267,84,136,-1,-1,-1
