1,502,523,385,109,111,-1,-1,-1
1,503,662,285,63,58,-1,-1,-1
1,504,644,216,48,33,-1,-1,-1
1,547,524,303,62,55,-1,-1,-1
2,502,520,392,112,113,-1,-1,-1
2,503,661,287,64,59,-1,-1,-1
2,504,644,217,48,34,-1,-1,-1
2,547,521,305,63,56,-1,-1,-1
3,502,517,398,115,115,-1,-1,-1
3,503,660,289,66,60,-1,-1,-1
3,504,644,219,47,33,-1,-1,-1
3,511,1646,138,44,20,-1,-1,-1
3,547,519,307,64,57,-1,-1,-1
4,502,511,406,119,120,-1,-1,-1
4,503,660,292,68,62,-1,-1,-1
4,504,645,222,45,33,-1,-1,-1
4,511,1642,139,45,20,-1,-1,-1
4,547,515,310,65,58,-1,-1,-1
5,502,506,415,123,126,-1,-1,-1
5,503,660,295,69,63,-1,-1,-1
5,504,645,224,44,34,-1,-1,-1
5,511,1642,139,46,20,-1,-1,-1
5,547,512,313,67,59,-1,-1,-1
5,550,576,212,39,29,-1,-1,-1
6,502,500,425,129,132,-1,-1,-1
6,503,661,299,70,63,-1,-1,-1
6,504,646,225,44,35,-1,-1,-1
6,511,1640,139,47,20,-1,-1,-1
6,547,508,317,69,61,-1,-1,-1
6,550,577,212,39,29,-1,-1,-1
7,502,494,436,136,138,-1,-1,-1
7,503,662,304,71,64,-1,-1,-1
7,504,647,226,43,35,-1,-1,-1
7,547,506,322,71,62,-1,-1,-1
7,550,577,212,39,30,-1,-1,-1
8,502,486,448,144,145,-1,-1,-1
8,503,664,308,71,65,-1,-1,-1
8,504,649,227,42,36,-1,-1,-1
8,523,1719,347,165,95,-1,-1,-1
8,547,502,326,73,62,-1,-1,-1
8,550,576,212,40,31,-1,-1,-1
9,502,477,463,152,154,-1,-1,-1
9,503,667,312,72,67,-1,-1,-1
9,504,651,230,42,35,-1,-1,-1
9,523,1701,343,160,91,-1,-1,-1
9,547,498,331,76,63,-1,-1,-1
9,550,576,212,40,32,-1,-1,-1
10,502,464,478,162,163,-1,-1,-1
10,503,668,316,73,70,-1,-1,-1
10,504,653,232,43,37,-1,-1,-1
10,523,1685,339,158,89,-1,-1,-1
10,547,493,337,78,63,-1,-1,-1
10,550,576,213,41,33,-1,-1,-1
11,502,452,496,171,175,-1,-1,-1
11,503,668,321,74,72,-1,-1,-1
11,504,654,235,43,38,-1,-1,-1
11,523,1662,335,154,87,-1,-1,-1
11,547,487,342,80,65,-1,-1,-1
11,550,575,213,42,33,-1,-1,-1
12,502,436,514,183,188,-1,-1,-1
12,503,668,325,75,74,-1,-1,-1
12,504,654,236,44,40,-1,-1,-1
12,523,1639,331,152,85,-1,-1,-1
12,547,482,348,81,66,-1,-1,-1
12,549,557,260,57,53,-1,-1,-1
12,550,574,216,43,33,-1,-1,-1
13,502,414,536,198,204,-1,-1,-1
13,503,666,331,77,76,-1,-1,-1
13,504,655,237,43,41,-1,-1,-1
13,523,1616,327,144,82,-1,-1,-1
13,547,476,354,84,69,-1,-1,-1
13,549,554,261,59,56,-1,-1,-1
13,550,573,218,43,33,-1,-1,-1
14,502,386,560,217,222,-1,-1,-1
14,503,664,337,79,79,-1,-1,-1
14,504,655,238,44,43,-1,-1,-1
14,523,1592,323,140,81,-1,-1,-1
14,547,470,359,85,71,-1,-1,-1
14,549,553,262,60,59,-1,-1,-1
14,550,572,221,43,34,-1,-1,-1
15,429,1697,414,186,99,-1,-1,-1
15,502,355,588,236,245,-1,-1,-1
15,503,662,342,82,81,-1,-1,-1
15,504,655,239,44,44,-1,-1,-1
15,523,1568,318,136,80,-1,-1,-1
15,547,461,366,87,73,-1,-1,-1
15,548,535,296,56,52,-1,-1,-1
15,549,553,263,58,57,-1,-1,-1
15,550,571,222,42,35,-1,-1,-1
16,429,1680,409,180,98,-1,-1,-1
16,502,320,619,256,272,-1,-1,-1
16,503,660,347,83,86,-1,-1,-1
16,504,654,242,45,45,-1,-1,-1
16,523,1544,313,133,80,-1,-1,-1
16,547,452,373,89,76,-1,-1,-1
16,548,534,300,55,52,-1,-1,-1
16,549,553,265,56,55,-1,-1,-1
16,550,570,224,42,36,-1,-1,-1
17,429,1665,405,179,96,-1,-1,-1
17,502,276,656,278,295,-1,-1,-1
17,503,657,353,86,89,-1,-1,-1
17,504,654,245,46,46,-1,-1,-1
17,523,1522,309,129,79,-1,-1,-1
17,547,442,381,94,79,-1,-1,-1
17,548,532,300,56,54,-1,-1,-1
17,549,553,267,55,52,-1,-1,-1
17,550,569,225,42,37,-1,-1,-1
18,429,1644,400,174,93,-1,-1,-1
18,502,221,700,312,300,-1,-1,-1
18,503,654,359,88,94,-1,-1,-1
18,504,654,247,47,47,-1,-1,-1
18,523,1500,305,125,78,-1,-1,-1
18,547,431,389,100,82,-1,-1,-1
18,548,529,303,57,55,-1,-1,-1
18,549,552,269,55,51,-1,-1,-1
18,550,568,226,42,38,-1,-1,-1
19,429,1624,395,170,90,-1,-1,-1
19,502,163,752,343,279,-1,-1,-1
19,503,651,367,92,97,-1,-1,-1
19,504,654,249,48,49,-1,-1,-1
19,523,1481,302,121,75,-1,-1,-1
19,547,419,397,106,86,-1,-1,-1
19,548,527,307,58,57,-1,-1,-1
19,549,551,271,55,51,-1,-1,-1
19,550,567,229,43,38,-1,-1,-1
20,429,1604,390,164,88,-1,-1,-1
20,502,131,780,363,264,-1,-1,-1
20,503,648,374,94,101,-1,-1,-1
20,504,654,251,49,51,-1,-1,-1
20,523,1462,298,118,73,-1,-1,-1
20,547,407,406,109,90,-1,-1,-1
20,548,523,311,59,58,-1,-1,-1
20,549,550,273,56,52,-1,-1,-1
20,550,565,231,44,38,-1,-1,-1
21,429,1585,384,161,86,-1,-1,-1
21,500,640,211,45,33,-1,-1,-1
21,502,115,800,368,248,-1,-1,-1
21,503,645,383,97,104,-1,-1,-1
21,504,655,252,51,53,-1,-1,-1
21,511,1561,145,39,23,-1,-1,-1
21,523,1444,295,114,71,-1,-1,-1
21,547,396,417,112,94,-1,-1,-1
21,548,520,314,62,60,-1,-1,-1
21,549,549,275,56,53,-1,-1,-1
21,550,565,234,45,38,-1,-1,-1
22,429,1565,378,157,84,-1,-1,-1
22,500,642,211,47,34,-1,-1,-1
22,503,642,392,100,109,-1,-1,-1
22,504,656,254,53,54,-1,-1,-1
22,511,1560,145,40,24,-1,-1,-1
22,523,1428,291,109,69,-1,-1,-1
22,547,383,427,116,97,-1,-1,-1
22,548,517,318,65,61,-1,-1,-1
22,549,548,278,56,53,-1,-1,-1
22,550,564,236,46,39,-1,-1,-1
23,429,1546,372,153,83,-1,-1,-1
23,500,642,211,47,34,-1,-1,-1
23,503,638,402,103,114,-1,-1,-1
23,504,657,256,55,55,-1,-1,-1
23,511,1559,145,40,24,-1,-1,-1
23,523,1412,288,105,67,-1,-1,-1
23,547,369,438,121,101,-1,-1,-1
23,548,513,321,68,62,-1,-1,-1
23,549,547,280,57,54,-1,-1,-1
23,550,564,237,46,40,-1,-1,-1
24,429,1529,367,148,81,-1,-1,-1
24,500,643,212,47,35,-1,-1,-1
24,503,632,413,108,119,-1,-1,-1
24,504,658,260,57,56,-1,-1,-1
24,511,1558,145,40,24,-1,-1,-1
24,523,1397,285,101,65,-1,-1,-1
24,547,352,451,130,107,-1,-1,-1
24,548,509,325,71,63,-1,-1,-1
24,549,547,284,57,54,-1,-1,-1
24,550,564,238,46,41,-1,-1,-1
25,429,1511,363,144,80,-1,-1,-1
25,430,1801,359,113,118,-1,-1,-1
25,500,644,212,48,35,-1,-1,-1
25,503,625,423,115,126,-1,-1,-1
25,504,659,262,59,56,-1,-1,-1
25,511,1557,145,40,24,-1,-1,-1
25,523,1381,282,99,63,-1,-1,-1
25,547,335,463,138,114,-1,-1,-1
25,548,506,328,73,65,-1,-1,-1
25,549,545,287,60,56,-1,-1,-1
25,550,564,240,47,42,-1,-1,-1
26,429,1494,359,138,77,-1,-1,-1
26,430,1780,357,135,113,-1,-1,-1
26,500,644,215,48,36,-1,-1,-1
26,503,618,435,121,133,-1,-1,-1
26,504,660,266,60,56,-1,-1,-1
26,523,1365,279,96,62,-1,-1,-1
26,547,313,476,147,122,-1,-1,-1
26,548,501,334,73,65,-1,-1,-1
