1,264,903,1052,522,285,-1,-1,-1
1,265,1862,1247,167,108,-1,-1,-1
1,266,2314,1354,131,66,-1,-1,-1
2,264,819,1041,560,304,-1,-1,-1
2,265,1837,1242,172,109,-1,-1,-1
2,266,2301,1353,135,66,-1,-1,-1
3,264,742,1036,595,315,-1,-1,-1
3,265,1817,1239,177,110,-1,-1,-1
3,266,2291,1349,136,68,-1,-1,-1
4,264,621,1027,647,335,-1,-1,-1
4,265,1787,1232,182,113,-1,-1,-1
4,266,2276,1344,138,72,-1,-1,-1
5,264,469,1014,719,359,-1,-1,-1
5,265,1756,1226,186,116,-1,-1,-1
5,266,2261,1340,139,74,-1,-1,-1
6,264,312,997,783,392,-1,-1,-1
6,265,1718,1220,195,119,-1,-1,-1
6,266,2249,1338,137,76,-1,-1,-1
7,264,183,971,805,428,-1,-1,-1
7,265,1679,1214,204,122,-1,-1,-1
7,266,2240,1336,129,77,-1,-1,-1
8,264,106,944,756,463,-1,-1,-1
8,265,1637,1206,214,128,-1,-1,-1
8,266,2234,1335,117,76,-1,-1,-1
9,264,80,926,716,482,-1,-1,-1
9,265,1595,1197,222,133,-1,-1,-1
9,266,2230,1335,103,73,-1,-1,-1
10,264,67,919,678,491,-1,-1,-1
10,265,1551,1188,230,140,-1,-1,-1
10,266,2219,1333,95,71,-1,-1,-1
11,265,1503,1181,240,145,-1,-1,-1
11,266,2200,1329,95,71,-1,-1,-1
12,265,1454,1173,250,151,-1,-1,-1
12,266,2171,1321,104,74,-1,-1,-1
13,265,1400,1165,267,159,-1,-1,-1
13,266,2139,1312,118,77,-1,-1,-1
14,265,1340,1157,285,167,-1,-1,-1
14,266,2105,1304,135,80,-1,-1,-1
15,265,1274,1150,308,176,-1,-1,-1
15,266,2072,1297,148,82,-1,-1,-1
16,265,1201,1142,330,187,-1,-1,-1
16,266,2042,1291,159,84,-1,-1,-1
17,265,1122,1136,356,197,-1,-1,-1
17,266,2012,1285,165,87,-1,-1,-1
18,265,1031,1130,389,208,-1,-1,-1
18,266,1984,1280,171,90,-1,-1,-1
19,265,926,1123,429,221,-1,-1,-1
19,266,1955,1274,177,93,-1,-1,-1
20,265,809,1114,479,240,-1,-1,-1
20,266,1926,1268,183,96,-1,-1,-1
21,265,674,1106,534,261,-1,-1,-1
21,266,1893,1260,191,102,-1,-1,-1
22,265,517,1099,600,281,-1,-1,-1
22,266,1860,1253,198,106,-1,-1,-1
